"","ID","places","lattitude","longitude"
"478","2015.nationals.2.2.7","Athens",33.9597677,-83.376398
"479","2015.nationals.2.2.8","US",39.7837304,-100.445882
"480","2015.nationals.2.2.8","California",36.7014631,-118.755997
"481","2015.nationals.2.3.lightning.1.4","Marbury",32.6744366,-86.4609804741386
"482","2015.nationals.2.3.lightning.1.5","United States",39.7837304,-100.445882
"483","2015.nationals.2.3.lightning.1.7","Ohio",40.2253569,-82.6881395
"484","2015.nationals.2.3.lightning.2.1","China",35.0000663,104.999955
"485","2015.nationals.2.3.lightning.2.3","China",35.0000663,104.999955
"486","2015.nationals.2.3.lightning.2.4","Korea",37.9528488,126.733117108793
"487","2015.nationals.2.3.lightning.2.7","the Boxer Rebellion",NA,NA
"488","2015.nationals.2.3.lightning.3.1","Chernobyl",51.2705477,30.2195609
"489","2015.nationals.2.3.lightning.3.2","Russia",64.6863136,97.7453061
"490","2015.nationals.2.3.lightning.3.2","South Ossetia",42.3476344,44.0979465
"491","2015.nationals.2.3.lightning.3.3","USSR",46.3421653,48.0254474
"492","2015.nationals.2.3.lightning.3.4","Stalingrad",48.8842416,2.3670741
"493","2015.nationals.2.3.lightning.3.7","Romania",45.9852129,24.6859225
"494","2015.nationals.2.4.1","Salisbury",51.0690613,-1.7954134
"495","2015.nationals.2.4.1","Essex County",44.0638879,-73.7542043
"496","2015.nationals.2.4.1","Virginian",30.0167287,31.2747494
"497","2015.nationals.2.4.1","France",46.603354,1.8883335
"498","2015.nationals.2.4.1","Massachusetts",42.3788774,-72.032366
"499","2015.nationals.2.4.1","Massachusetts",42.3788774,-72.032366
"500","2015.nationals.2.4.2","Jaffa",32.0443395,34.7509908
"501","2015.nationals.2.4.2","Israel",30.8124247,34.8594762
"502","2015.nationals.2.4.3","Rome",41.8933203,12.4829321
"503","2015.nationals.2.4.3","Wessex",35.8275458,-78.7792393947008
"504","2015.nationals.2.4.4","Las Meninas",40.5373265481094,-3.63763582886597
"505","2015.nationals.2.4.7","Damascus",39.2694715,-77.1968940834768
"506","2015.nationals.2.4.7","Bayezid",41.01027765,28.9653859292697
"507","2015.nationals.2.4.7","Ankara",39.7160439,32.7059948
"508","2015.nationals.2.4.7","Tokhtamysh",NA,NA
"509","2015.nationals.2.4.7","Samarkand",39.6550017,66.9756954
"510","2015.nationals.2.4.8","Brazil",-10.3333333,-53.2
"511","2015.nationals.2.extra.1","France",46.603354,1.8883335
"512","2015.nationals.2.extra.1","Portugal",39.6621648,-8.1353519
"513","2015.nationals.3.1.3","Fort McHenry",39.2637078,-76.5803245287401
"514","2015.nationals.3.1.4","Edinburgh",55.9533456,-3.1883749
"515","2015.nationals.3.1.5","Indiana",40.3270127,-86.1746933
"516","2015.nationals.3.1.6","Baghdad",33.3061701,44.3872213
"517","2015.nationals.3.1.6","Hungary",47.1817585,19.5060937
"518","2015.nationals.3.1.8","Maryam",11.545287,39.6306252
"519","2015.nationals.3.1.8","Nasrid",36.7438665,-3.5894826
"520","2015.nationals.3.1.8","’s Alhambra",37.17605995,-3.58811027732793
"521","2015.nationals.3.1.8","Spain",39.3260685,-4.8379791
"522","2015.nationals.3.2.1","the “Island of Thieves",NA,NA
"523","2015.nationals.3.2.2","Massachusetts",42.3788774,-72.032366
"524","2015.nationals.3.2.4","Tangentopoli",NA,NA
"525","2015.nationals.3.2.4","Nicomedia",40.7721138,29.9505623
"526","2015.nationals.3.2.5","McKinley",35.6438394,-108.1515609
"527","2015.nationals.3.2.5","Havana Harbor",44.384111,-68.20313
"528","2015.nationals.3.2.6","the Persian Empire",52.9546334,-1.15261195374038
"529","2015.nationals.3.2.8","the United States",47.8287874669091,-122.598947831237
"530","2015.nationals.3.2.8","Kuwait",29.3796532,47.9734174
"531","2015.nationals.3.3.lightning.1.1","US",39.7837304,-100.445882
"532","2015.nationals.3.3.lightning.1.5","U.S.",51.4376108,7.3303862
"533","2015.nationals.3.3.lightning.2.2","Menlo Park",37.4519671,-122.177992
"534","2015.nationals.3.3.lightning.2.3","Belgrade",44.8178131,20.4568974
"535","2015.nationals.3.3.lightning.3.3","Arsuf",32.19521,34.8066381
"536","2015.nationals.3.3.lightning.3.4","Jerusalem",31.7788242,35.2257626
"537","2015.nationals.3.3.lightning.3.7","Jerusalem",31.7788242,35.2257626
"538","2015.nationals.3.4.1","Michigan",43.6211955,-84.6824346
"539","2015.nationals.3.4.1","Los Angeles",34.0536909,-118.242766
"540","2015.nationals.3.4.4","Rano  Raraku",-27.1220834,-109.2884993
"541","2015.nationals.3.4.5","Paris",48.8588897,2.32004102172008
"542","2015.nationals.3.4.5","Cambodia",12.5433216,104.8144914
"543","2015.nationals.3.4.6","Sarajevo",43.8519774,18.3866868
"544","2015.nationals.3.4.7","gematria",NA,NA
"545","2015.nationals.3.4.7","Hollywood",34.0980031,-118.329523
"546","2015.nationals.4.1.1","Kinsale",51.705737,-8.5229823
"547","2015.nationals.4.1.2","Stolbovo",56.627701,28.629601
"548","2015.nationals.4.1.2","Russia",64.6863136,97.7453061
"549","2015.nationals.4.1.3","Virginia",37.1232245,-78.4927721
"550","2015.nationals.4.1.4","England",52.5310214,-1.2649062
"551","2015.nationals.4.1.4","St. John's",47.5614705,-52.7126162
"552","2015.nationals.4.1.4","Labrador",55,-69
"553","2015.nationals.4.1.6","Lusiads",NA,NA
"554","2015.nationals.4.1.6","Aeneas",48.5473813,-118.9786447
"555","2015.nationals.4.1.7","Uganda",1.5333554,32.2166578
"556","2015.nationals.4.2.2","America",39.7837304,-100.445882
"557","2015.nationals.4.2.3","France",46.603354,1.8883335
"558","2015.nationals.4.2.4","Moscow",55.625578,37.6063916
"559","2015.nationals.4.2.4","Russia",64.6863136,97.7453061
"560","2015.nationals.4.2.5","Italy",42.6384261,12.674297
"561","2015.nationals.4.2.5","Trebia",45.8644636075321,9.00247604507614
"562","2015.nationals.4.2.6","Greenwich Village",40.7319802,-73.9965658
"563","2015.nationals.4.3.lightning.1.1","Washington",38.8950368,-77.0365427
"564","2015.nationals.4.3.lightning.1.1","DC",4.6533816,-74.0836333
"565","2015.nationals.4.3.lightning.1.1","the United States",47.8287874669091,-122.598947831237
"566","2015.nationals.4.3.lightning.1.2","America",39.7837304,-100.445882
"567","2015.nationals.4.3.lightning.1.8","the United States",47.8287874669091,-122.598947831237
"568","2015.nationals.4.3.lightning.2.5","Britain",54.3151594,-1.91815321114879
"569","2015.nationals.4.3.lightning.2.6","Pressburg",48.1516988,17.1093063
"570","2015.nationals.4.3.lightning.2.8","Italy",42.6384261,12.674297
"571","2015.nationals.4.3.lightning.3.8","Hiroshima",34.3917241,132.4517589
"572","2015.nationals.4.4.1","Malta",35.8885993,14.4476911
"573","2015.nationals.4.4.2","U.S.",51.4376108,7.3303862
"574","2015.nationals.4.4.2","the Republic of Texas",32.3814205,-97.3352431421405
"575","2015.nationals.4.4.3","Nutopia",53.5531507,-1.48399306760234
"576","2015.nationals.4.4.3","Beatle",32.2658309475257,-88.398693120489
"577","2015.nationals.4.4.3","Imagine",51.90180585,4.51121558073102
"578","2015.nationals.4.4.4","Hodegetria",42.290572,20.8937361940783
"579","2015.nationals.4.4.5","Brothers",43.8137417,-120.6033306
"580","2015.nationals.4.4.5","North Korea",40.3736611,127.0870417
"581","2015.nationals.4.4.6","Spain",39.3260685,-4.8379791
"582","2015.nationals.4.4.7","Takezaki Suenaga",NA,NA
"583","2015.nationals.5.1.1","Hughenden Manor",51.65029455,-0.756884060280932
"584","2015.nationals.5.1.1","Coningsby",53.088725,-0.163062418155897
"585","2015.nationals.5.1.1","India",22.3511148,78.6677428
"586","2015.nationals.5.1.2","Subang",-6.49838875,107.739546013554
"587","2015.nationals.5.1.4","Camulodunum",51.8896903,0.8994651
"588","2015.nationals.5.2.1","Lake Chagan",49.9354818,79.0084719972684
"589","2015.nationals.5.2.2","Sweden",59.6749712,14.5208584
"590","2015.nationals.5.2.2","King Hrothgar",NA,NA
"591","2015.nationals.5.2.3","America",39.7837304,-100.445882
"592","2015.nationals.5.3.lightning.1.7","Boston",42.3554334,-71.060511
"593","2015.nationals.5.3.lightning.2.1","Tenochtitlan",19.8251044,-96.9419500190772
"594","2015.nationals.5.3.lightning.2.6","Tenochtitlan",19.8251044,-96.9419500190772
"595","2015.nationals.5.3.lightning.3.5","Weisswurst",48.3482914215403,10.5924187609297
"596","2015.nationals.5.3.lightning.3.7","lima",-12.0621065,-77.0365256
"597","2015.nationals.5.4.1","Baltimore",39.2908816,-76.610759
"598","2015.nationals.5.4.1","Maryland",39.5162401,-76.9382069
"599","2015.nationals.5.4.2","New Zealand",-41.5000831,172.8344077
"600","2015.nationals.5.4.3","Germany",51.1638175,10.4478313
"601","2015.nationals.5.4.3","Cambridge",52.2055314,0.1186637
"602","2015.nationals.5.4.4","New Jersey",40.0757384,-74.4041622
"603","2015.nationals.5.4.5","Ferdinand",38.223944,-86.8622155
"604","2015.nationals.5.4.6","India",22.3511148,78.6677428
"605","2015.nationals.5.4.7","South Africa",-28.8166236,24.991639
"606","2015.nationals.5.4.7","Oslo",59.9133301,10.7389701
"607","2015.nationals.5.4.7","Stockholm",59.3251172,18.0710935
"608","2015.nationals.5.4.8","the United States",47.8287874669091,-122.598947831237
"609","2015.nationals.5.extra.1","San Antonio",29.4246002,-98.4951405
"610","2021.c.1.1.1","Urdu",17.2488259,80.1421979
"611","2021.c.1.1.1","Britain",54.3151594,-1.91815321114879
"612","2021.c.1.1.5","U.S.",51.4376108,7.3303862
"613","2021.c.1.1.5","Talleyrand",30.3596836,-81.6325949
"614","2021.c.1.1.5","U.S.",51.4376108,7.3303862
"615","2021.c.1.1.5","Louisiana",30.8703881,-92.007126
"616","2021.c.1.1.5","the United States",47.8287874669091,-122.598947831237
"617","2021.c.1.1.6","Mumtaz",52.2391943,20.9943999
"618","2021.c.1.1.6","Agra",27.1752554,78.0098161
"619","2021.c.1.1.6","India",22.3511148,78.6677428
"620","2021.c.1.1.7","Trebizond",NA,NA
"621","2021.c.1.1.8","France",46.603354,1.8883335
"622","2021.c.1.1.8","Argentina",-34.9964963,-64.9672817
"623","2021.c.1.1.10","Spain",39.3260685,-4.8379791
"624","2021.c.1.1.10","Baetis",47.9008346,1.8888938
"625","2021.c.1.1.10","Bibroci",NA,NA
"626","2021.c.1.1.10","Britannia",55.98214625,-3.17730917323229
"627","2021.c.1.1.10","Alesia",39.6831584,-76.8288653
"628","2021.c.1.2.1","Nazi Germany",49.4339695,11.1126843
"629","2021.c.1.2.1","North Africa",41.36259895,2.15966499042538
"630","2021.c.1.2.1","Sicily",37.587794,14.155048
"631","2021.c.1.2.1","Italy",42.6384261,12.674297
"632","2021.c.1.2.2","Delhi",28.6273928,77.1716954
"633","2021.c.1.2.3","Vermont",44.5990718,-72.5002608
"634","2021.c.1.2.4","McClellan",39.5536938,-80.2850818
"635","2021.c.1.2.5","U.S.",51.4376108,7.3303862
"636","2021.c.1.2.6","Spain",39.3260685,-4.8379791
"637","2021.c.1.2.6","Cuba",23.0131338,-80.8328748
"638","2021.c.1.2.6","Veracruz",19.333333,-96.666667
"639","2021.c.1.2.6","Tenochtitlan",19.8251044,-96.9419500190772
"640","2021.c.1.2.6","the Aztec Empire",NA,NA
"641","2021.c.1.2.7","U.S.",51.4376108,7.3303862
"642","2021.c.1.2.8","Las Vegas",36.1672559,-115.148516
"643","2021.c.1.3.lightning.1.1","U.S.",51.4376108,7.3303862
"644","2021.c.1.3.lightning.1.3","Laos",20.0171109,103.378253
"645","2021.c.1.3.lightning.1.6","U.S.",51.4376108,7.3303862
"646","2021.c.1.3.lightning.1.7","U.S.",51.4376108,7.3303862
"647","2021.c.1.3.lightning.1.8","U.S.",51.4376108,7.3303862
"648","2021.c.1.3.lightning.2.1","Christianize",NA,NA
"649","2021.c.1.3.lightning.3.5","Mesopotamia",34.90348665,42.0588805560066
"650","2021.c.1.3.lightning.3.7","Columbus",39.9622601,-83.0007065
"651","2021.c.1.3.lightning.3.7","Italy",42.6384261,12.674297
"652","2021.c.1.4.1","Missouri",38.7604815,-92.5617875
"653","2021.c.1.4.1","California",36.7014631,-118.755997
"654","2021.c.1.4.2","Atlanta",33.7489924,-84.3902644
"655","2021.c.1.4.2","Georgia",32.3293809,-83.1137366
"656","2021.c.1.4.3","Island",64.9841821,-18.1059013
"657","2021.c.1.4.3","Georgia",32.3293809,-83.1137366
"658","2021.c.1.4.3","U.S.",51.4376108,7.3303862
"659","2021.c.1.4.3","New Jersey",40.0757384,-74.4041622
"660","2021.c.1.4.4","Russia",64.6863136,97.7453061
"661","2021.c.1.4.5","Mombasa",-4.05052,39.667169
"662","2021.c.1.4.5","Nairobi",-1.30261485,36.8288420181373
"663","2021.c.1.4.8","U.S.",51.4376108,7.3303862
"664","2021.c.1.4.8","Louisiana",30.8703881,-92.007126
"665","2021.c.1.4.8","U.S.",51.4376108,7.3303862
"666","2021.c.1.4.8","New Orleans",29.9759983,-90.0782127
"667","2021.c.2.1.1","Ravenna",44.3640607,12.0590094908639
"668","2021.c.2.1.1","San Marino",43.9458623,12.458306
"669","2021.c.2.1.1","Vatican City",41.903411,12.4528527
"670","2021.c.2.1.1","the Roman Empire",NA,NA
"671","2021.c.2.1.2","Lisbon",38.7077507,-9.1365919
"672","2021.c.2.1.2","Germany",51.1638175,10.4478313
"673","2021.c.2.1.4","U.S.",51.4376108,7.3303862
"674","2021.c.2.1.5","Prussia",41.3738765,-94.506357
"675","2021.c.2.1.5","Crimea",51.5073833,-0.132677200000001
"676","2021.c.2.1.5","Yekaterina",44.4296509615622,146.729439268222
"677","2021.c.2.1.6","Iguala",18.3466358,-99.5376944
"678","2021.c.2.1.6","Spain",39.3260685,-4.8379791
"679","2021.c.2.1.6","the United States",47.8287874669091,-122.598947831237
"680","2021.c.2.1.7","France",46.603354,1.8883335
"681","2021.c.2.1.7","America",39.7837304,-100.445882
"682","2021.c.2.1.8","China",35.0000663,104.999955
"683","2021.c.2.1.10","Zabur",13.82752,44.041639
"684","2021.c.2.1.10","Korah",46.5510227,-84.4035193
"685","2021.c.2.2.1","Washington D.C.",38.8950368,-77.0365427
"686","2021.c.2.2.2","Tudor",51.17090965,3.16742818447059
"687","2021.c.2.2.2","England",52.5310214,-1.2649062
"688","2021.c.2.2.3","Himilco",NA,NA
"689","2021.c.2.2.3","Titan",44.4257917,26.162722
"690","2021.c.2.2.3","Boston",42.3554334,-71.060511
